hospital,date,occupancy_combined,occupancy_combined_flagged,occupancy_icu,occupancy_icu_flagged,occupancy_acute,admissions_combined,admissions_icu
SMH,2021-06-17,1,1,1,1,0,0,0
SMH,2021-06-18,1,1,1,1,0,0,0
SMH,2021-06-19,1,1,1,1,0,0,0
SMH,2021-06-20,1,1,1,1,0,0,0
SMH,2021-06-21,1,1,1,1,0,0,0
SMH,2021-06-22,1,1,1,1,0,0,0
SMH,2021-06-23,1,1,1,1,0,0,0
SMH,2021-06-24,1,1,0,0,1,1,0
SMH,2021-06-25,1,1,0,0,1,0,0
SMH,2021-06-26,0,0,0,0,0,0,0
SMH,2021-06-27,0,0,0,0,0,1,0
SMH,2021-06-28,1,1,0,0,1,0,0
SMH,2021-06-29,1,1,0,0,1,0,0
SMH,2021-07-01,1,1,0,0,1,1,0
SMH,2021-07-02,1,1,0,0,1,0,0
SMH,2021-07-03,2,2,0,0,2,0,0
SMH,2021-07-04,2,2,0,0,2,0,0
SMH,2021-07-05,1,1,0,0,1,0,0
SMH,2021-07-06,0,0,0,0,0,0,0
SMH,2021-07-13,0,0,0,0,0,1,0
SMH,2021-07-14,3,3,1,1,2,1,0
SMH,2021-07-15,3,2,1,1,2,0,0
SMH,2021-07-16,2,2,1,1,1,0,0
SMH,2021-07-17,2,2,1,1,1,0,0
SMH,2021-07-18,2,2,1,1,1,0,0
SMH,2021-07-19,1,1,0,0,1,0,0
SMH,2021-07-20,0,0,0,0,0,1,0
SMH,2021-07-21,1,1,0,0,1,0,0
SMH,2021-07-22,1,1,0,0,1,0,0
SMH,2021-07-23,1,1,0,0,1,0,0
SMH,2021-07-24,1,1,0,0,1,0,0
SMH,2021-07-25,1,1,0,0,1,0,0
SMH,2021-07-26,1,1,0,0,1,0,0
SMH,2021-08-01,0,0,0,0,0,1,0
SMH,2021-08-02,1,1,0,0,1,0,0
SMH,2021-08-03,1,1,1,1,0,1,0
SMH,2021-08-04,2,2,0,0,2,0,0
SMH,2021-08-05,3,3,0,0,3,1,0
SMH,2021-08-06,1,1,0,0,1,0,0
SMH,2021-08-07,1,1,0,0,1,0,0
SMH,2021-08-08,1,1,0,0,1,0,0
SMH,2021-08-09,1,1,0,0,1,1,0
SMH,2021-08-10,1,1,0,0,1,0,0
SMH,2021-08-11,3,3,0,0,3,2,0
SMH,2021-08-12,3,3,1,1,2,0,0
SMH,2021-08-13,3,3,1,1,2,0,0
SMH,2021-08-14,2,2,1,1,1,0,0
SMH,2021-08-15,1,1,1,1,0,1,0
SMH,2021-08-16,3,3,2,2,1,0,0
SMH,2021-08-17,3,3,2,2,1,1,0
SMH,2021-08-18,4,4,3,3,1,0,0
SMH,2021-08-19,4,4,3,3,1,0,0
SMH,2021-08-20,5,5,3,3,2,1,0
SMH,2021-08-21,5,5,3,3,2,0,0
SMH,2021-08-22,4,4,2,2,2,1,0
SMH,2021-08-23,8,8,2,2,6,2,0
SMH,2021-08-24,9,9,2,2,7,0,0
SMH,2021-08-25,11,11,2,2,9,2,0
SMH,2021-08-26,8,8,1,1,7,0,0
SMH,2021-08-27,7,7,2,2,5,0,0
SMH,2021-08-28,6,6,2,2,4,0,0
SMH,2021-08-29,7,7,2,2,5,1,0
SMH,2021-08-30,6,6,2,2,4,0,0
SMH,2021-08-31,7,7,2,2,5,1,0
SMH,2021-09-01,7,6,2,2,5,0,0
SMH,2021-09-02,3,3,2,2,1,1,0
SMH,2021-09-03,2,2,1,1,1,0,0
SMH,2021-09-04,2,2,1,1,1,0,0
SMH,2021-09-05,6,6,1,1,5,3,0
SMH,2021-09-06,6,6,1,1,5,0,0
SMH,2021-09-07,5,5,1,1,4,0,0
SMH,2021-09-08,5,5,1,1,4,1,0
SMH,2021-09-09,6,6,1,1,5,0,0
SMH,2021-09-10,6,5,1,1,5,2,0
SMH,2021-09-11,5,4,2,2,3,0,0
SMH,2021-09-12,5,4,2,2,3,0,0
SMH,2021-09-13,6,4,2,2,4,1,0
SMH,2021-09-14,6,4,1,1,5,2,0
SMH,2021-09-15,8,6,1,1,7,1,0
SMH,2021-09-16,7,5,2,2,5,0,0
SMH,2021-09-17,8,5,2,2,6,1,0
SMH,2021-09-18,7,5,2,2,5,0,0
SMH,2021-09-19,5,4,2,2,3,0,0
SMH,2021-09-20,5,4,2,2,3,3,0
SMH,2021-09-21,8,6,3,3,5,1,0
SMH,2021-09-22,8,5,3,3,5,1,0
SMH,2021-09-23,9,6,3,3,6,1,0
SMH,2021-09-24,6,5,3,3,3,0,0
SMH,2021-09-25,8,7,3,3,5,1,0
SMH,2021-09-26,9,8,3,3,6,1,0
SMH,2021-09-27,8,7,3,3,5,1,0
SMH,2021-09-28,7,6,3,3,4,0,0
SMH,2021-09-29,6,4,2,2,4,0,0
SMH,2021-09-30,6,4,2,2,4,1,0
SMH,2021-10-01,7,5,2,2,5,2,0
SMH,2021-10-02,6,4,2,2,4,0,0
SMH,2021-10-03,7,5,2,2,5,1,0
SMH,2021-10-04,5,3,2,2,3,0,0
SMH,2021-10-05,4,3,2,2,2,0,0
SMH,2021-10-06,3,1,2,2,1,0,0
SMH,2021-10-07,4,2,2,2,2,0,0
SMH,2021-10-08,5,2,2,2,3,1,0
SMH,2021-10-09,3,0,2,2,1,0,0
SMH,2021-10-10,3,0,2,2,1,0,0
SMH,2021-10-11,3,0,2,2,1,1,0
SMH,2021-10-12,3,1,1,1,2,0,0
SMH,2021-10-13,5,3,1,1,4,1,0
SMH,2021-10-14,6,2,2,2,4,2,0
SMH,2021-10-15,4,2,1,1,3,2,0
SMH,2021-10-16,6,4,1,1,5,1,0
SMH,2021-10-17,5,4,1,1,4,0,0
SMH,2021-10-18,5,4,1,1,4,1,0
SMH,2021-10-19,5,4,1,1,4,0,0
SMH,2021-10-20,4,3,1,1,3,0,0
SMH,2021-10-21,4,3,1,1,3,0,0
SMH,2021-10-22,3,2,1,1,2,0,0
SMH,2021-10-23,3,2,1,1,2,0,0
SMH,2021-10-24,1,1,0,0,1,2,0
SMH,2021-10-25,4,4,0,0,4,2,0
SMH,2021-10-26,4,4,0,0,4,1,0
SMH,2021-10-27,4,4,0,0,4,0,0
SMH,2021-10-28,4,4,0,0,4,1,0
SMH,2021-10-29,5,5,1,1,4,1,0
SMH,2021-10-30,5,5,2,2,3,0,0
SMH,2021-10-31,3,3,3,3,0,0,0
SMH,2021-11-01,3,3,3,3,0,0,0
SMH,2021-11-02,4,4,3,3,1,1,0
SMH,2021-11-03,4,4,3,3,1,0,0
SMH,2021-11-04,4,3,3,3,1,0,0
SMH,2021-11-05,4,3,3,3,1,0,0
SMH,2021-11-06,3,3,2,2,1,3,0
SMH,2021-11-07,6,6,2,2,4,0,0
SMH,2021-11-08,6,6,2,2,4,0,0
SMH,2021-11-09,5,4,1,1,4,0,0
SMH,2021-11-10,3,2,1,1,2,0,0
SMH,2021-11-11,2,2,1,1,1,0,0
SMH,2021-11-12,1,1,1,1,0,2,0
SMH,2021-11-13,3,3,1,1,2,0,0
SMH,2021-11-14,3,3,1,1,2,0,0
SMH,2021-11-15,3,2,1,1,2,0,0
SMH,2021-11-16,3,2,1,1,2,1,0
SMH,2021-11-17,3,2,1,1,2,2,0
SMH,2021-11-18,6,4,2,2,4,1,0
SMH,2021-11-19,5,4,1,1,4,0,0
SMH,2021-11-20,4,2,1,1,3,0,0
SMH,2021-11-21,4,2,1,1,3,0,0
SMH,2021-11-22,4,2,1,1,3,1,0
SMH,2021-11-23,5,3,1,1,4,0,0
SMH,2021-11-24,4,2,1,1,3,0,0
SMH,2021-11-25,2,1,0,0,2,1,0
SMH,2021-11-26,3,2,0,0,3,0,0
SMH,2021-11-27,3,2,0,0,3,0,0
SMH,2021-11-28,3,2,0,0,3,0,0
SMH,2021-11-29,2,2,0,0,2,0,0
SMH,2021-11-30,2,2,0,0,2,3,0
SMH,2021-12-01,5,5,0,0,5,0,0
SMH,2021-12-02,4,4,0,0,4,1,0
SMH,2021-12-03,4,4,0,0,4,0,0
SMH,2021-12-04,3,3,0,0,3,0,0
SMH,2021-12-05,3,3,0,0,3,0,0
SMH,2021-12-06,2,2,0,0,2,2,0
SMH,2021-12-07,3,3,0,0,3,0,0
SMH,2021-12-08,5,5,0,0,5,1,0
SMH,2021-12-09,5,5,0,0,5,3,0
SMH,2021-12-10,9,9,0,0,9,1,0
SMH,2021-12-11,10,10,1,1,9,1,0
SMH,2021-12-12,8,8,0,0,8,0,0
SMH,2021-12-13,7,7,1,1,6,1,0
SMH,2021-12-14,6,6,1,1,5,1,0
SMH,2021-12-15,8,8,1,1,7,3,0
SMH,2021-12-16,7,7,3,3,4,1,0
SMH,2021-12-17,7,7,3,3,4,1,0
SMH,2021-12-18,9,8,3,3,6,1,0
SMH,2021-12-19,9,8,5,5,4,1,0
SMH,2021-12-20,8,7,3,3,5,2,0
SMH,2021-12-21,13,12,3,3,10,3,0
SMH,2021-12-22,9,9,4,4,5,3,0
SMH,2021-12-23,12,12,5,5,7,2,0
SMH,2021-12-24,12,12,5,5,7,3,0
SMH,2021-12-25,14,14,5,5,9,5,0
SMH,2021-12-26,18,18,5,5,13,5,0
SMH,2021-12-27,23,23,5,5,18,4,0
SMH,2021-12-28,27,27,6,6,21,8,0
SMH,2021-12-29,33,33,6,6,27,8,0
SMH,2021-12-30,32,32,5,5,27,6,0
SMH,2021-12-31,33,31,6,6,27,7,0
SMH,2022-01-01,39,37,6,6,33,7,0
SMH,2022-01-02,44,43,7,7,37,6,0
SMH,2022-01-03,45,43,7,7,38,8,0
SMH,2022-01-04,49,45,7,7,42,6,0
SMH,2022-01-05,48,40,7,7,41,9,0
SMH,2022-01-06,51,42,9,9,42,10,0
SMH,2022-01-07,49,39,10,10,39,7,0
SMH,2022-01-08,46,37,8,8,38,8,0
SMH,2022-01-09,47,39,9,9,38,6,0
SMH,2022-01-10,49,40,11,11,38,8,0
SMH,2022-01-11,50,38,12,12,38,5,0
SMH,2022-01-12,48,39,13,13,35,8,0
SMH,2022-01-13,47,38,14,14,33,5,0
SMH,2022-01-14,46,39,14,14,32,6,0
SMH,2022-01-15,38,31,13,13,25,1,0
SMH,2022-01-16,31,24,9,9,22,2,0
SMH,2022-01-17,32,25,6,6,26,2,0
SMH,2022-01-18,36,29,6,6,30,6,0
SMH,2022-01-19,35,25,6,6,29,2,0
SMH,2022-01-20,33,24,6,6,27,6,0
SMH,2022-01-21,31,21,6,6,25,1,0
SMH,2022-01-22,26,18,6,6,20,4,0
SMH,2022-01-23,26,19,6,6,20,1,0
SMH,2022-01-24,26,17,5,5,21,4,0
SMH,2022-01-25,26,16,4,4,22,0,0
SMH,2022-01-26,21,11,4,4,17,2,0
SMH,2022-01-27,21,12,4,4,17,2,0
SMH,2022-01-28,20,11,5,5,15,4,0
SMH,2022-01-29,21,12,5,5,16,0,0
SMH,2022-01-30,18,10,4,4,14,1,0
SMH,2022-01-31,20,11,4,4,16,2,0
SMH,2022-02-01,16,12,3,3,13,1,0
SMH,2022-02-02,17,13,4,4,13,2,0
SMH,2022-02-03,14,9,3,3,11,2,0
SMH,2022-02-04,14,9,3,3,11,1,0
SMH,2022-02-05,11,7,2,2,9,0,0
SMH,2022-02-06,10,7,2,2,8,1,0
SMH,2022-02-07,10,7,2,2,8,2,0
SMH,2022-02-08,11,7,2,2,9,4,0
SMH,2022-02-09,8,6,2,2,6,1,0
SMH,2022-02-10,8,6,2,2,6,1,0
SMH,2022-02-11,8,6,2,2,6,3,0
SMH,2022-02-12,8,5,2,2,6,0,0
SMH,2022-02-13,8,5,1,1,7,1,0
SMH,2022-02-14,7,5,1,1,6,3,0
SMH,2022-02-15,6,3,1,1,5,1,0
SMH,2022-02-16,8,4,1,1,7,4,0
SMH,2022-02-17,10,8,1,1,9,4,0
SMH,2022-02-18,12,9,1,1,11,0,0
SMH,2022-02-19,14,11,1,1,13,3,0
SMH,2022-02-20,7,5,1,1,6,1,0
SMH,2022-02-21,8,6,1,1,7,0,0
SMH,2022-02-22,10,7,1,1,9,3,0
SMH,2022-02-23,10,7,2,2,8,2,0
SMH,2022-02-24,8,6,2,2,6,2,0
SMH,2022-02-25,9,8,2,2,7,4,0
SMH,2022-02-26,12,10,2,2,10,2,0
SMH,2022-02-27,10,8,2,2,8,0,0
SMH,2022-02-28,9,7,2,2,7,3,0
SMH,2022-03-01,8,7,1,1,7,3,0
SMH,2022-03-02,10,9,0,0,10,4,0
SMH,2022-03-03,10,8,0,0,10,0,0
SMH,2022-03-04,5,3,0,0,5,2,0
SMH,2022-03-05,6,5,0,0,6,1,0
SMH,2022-03-06,5,4,0,0,5,0,0
SMH,2022-03-07,4,3,0,0,4,2,0
SMH,2022-03-08,4,3,0,0,4,0,0
SMH,2022-03-09,5,5,0,0,5,1,0
SMH,2022-03-10,2,2,0,0,2,0,0
SMH,2022-03-11,2,2,0,0,2,0,0
SMH,2022-03-12,1,1,0,0,1,0,0
SMH,2022-03-13,1,1,0,0,1,3,0
SMH,2022-03-14,3,3,0,0,3,1,0
SMH,2022-03-15,4,4,0,0,4,0,0
SMH,2022-03-16,2,2,0,0,2,1,0
SMH,2022-03-17,2,2,0,0,2,0,0
SMH,2022-03-18,2,2,0,0,2,1,0
SMH,2022-03-19,4,4,0,0,4,3,0
SMH,2022-03-20,3,3,0,0,3,0,0
SMH,2022-03-21,2,2,0,0,2,0,0
SMH,2022-03-22,3,3,0,0,3,2,0
SMH,2022-03-23,4,3,0,0,4,2,0
SMH,2022-03-24,5,4,0,0,5,1,0
SMH,2022-03-25,4,4,0,0,4,1,0
SMH,2022-03-26,5,5,0,0,5,2,0
SMH,2022-03-27,5,5,0,0,5,0,0
SMH,2022-03-28,4,4,0,0,4,2,0
SMH,2022-03-29,4,4,0,0,4,0,0
SMH,2022-03-30,3,3,0,0,3,1,0
SMH,2022-03-31,3,3,0,0,3,0,0
SMH,2022-04-01,3,3,0,0,3,1,0
SMH,2022-04-02,2,1,0,0,2,0,0
SMH,2022-04-03,1,0,0,0,1,0,0
SMH,2022-04-04,1,0,0,0,1,1,0
SMH,2022-04-05,1,1,1,1,0,2,0
SMH,2022-04-06,3,3,1,1,2,0,0
SMH,2022-04-07,6,5,1,1,5,4,0
SMH,2022-04-08,8,5,1,1,7,3,0
SMH,2022-04-09,8,6,0,0,8,1,0
SMH,2022-04-10,9,7,1,1,8,0,0
SMH,2022-04-11,7,5,1,1,6,0,0
SMH,2022-04-12,8,5,0,0,8,4,0
SMH,2022-04-13,7,5,0,0,7,2,0
SMH,2022-04-14,6,4,0,0,6,0,0
SMH,2022-04-15,5,3,0,0,5,0,0
SMH,2022-04-16,4,2,0,0,4,1,0
SMH,2022-04-17,5,3,0,0,5,2,0
SMH,2022-04-18,4,2,0,0,4,1,0
SMH,2022-04-19,3,1,0,0,3,0,0
SMH,2022-04-20,3,1,0,0,3,3,0
SMH,2022-04-21,5,3,0,0,5,0,0
SMH,2022-04-22,5,3,0,0,5,3,0
SMH,2022-04-23,5,3,0,0,5,0,0
SMH,2022-04-24,4,2,0,0,4,0,0
SMH,2022-04-25,7,5,0,0,7,4,0
SMH,2022-04-26,8,6,0,0,8,1,0
SMH,2022-04-27,8,5,0,0,8,2,0
SMH,2022-04-28,8,7,0,0,8,4,0
SMH,2022-04-29,10,9,0,0,10,1,0
SMH,2022-04-30,8,6,0,0,8,2,0
SMH,2022-05-01,8,6,0,0,8,2,0
SMH,2022-05-02,8,7,0,0,8,2,0
SMH,2022-05-03,9,8,0,0,9,5,0
SMH,2022-05-04,7,6,0,0,7,1,0
SMH,2022-05-05,6,6,0,0,6,2,0
SMH,2022-05-06,6,6,0,0,6,0,0
SMH,2022-05-07,5,5,0,0,5,1,0
SMH,2022-05-08,4,4,0,0,4,1,0
SMH,2022-05-09,5,5,0,0,5,3,0
SMH,2022-05-10,8,8,0,0,8,1,0
SMH,2022-05-11,6,6,0,0,6,2,0
SMH,2022-05-12,8,7,0,0,8,4,0
SMH,2022-05-13,8,8,0,0,8,2,0
SMH,2022-05-14,8,8,0,0,8,1,0
SMH,2022-05-15,6,6,0,0,6,2,0
SMH,2022-05-16,7,7,0,0,7,4,0
SMH,2022-05-17,10,9,0,0,10,3,0
SMH,2022-05-18,11,10,1,1,10,1,0
SMH,2022-05-19,7,7,0,0,7,5,0
SMH,2022-05-20,11,11,1,1,10,4,0
SMH,2022-05-21,11,10,2,2,9,1,0
SMH,2022-05-22,9,8,0,0,9,1,0
SMH,2022-05-23,6,5,0,0,6,3,0
SMH,2022-05-24,9,8,0,0,9,2,0
SMH,2022-05-25,11,10,1,1,10,6,0
SMH,2022-05-26,11,11,0,0,11,3,0
SMH,2022-05-27,9,9,0,0,9,0,0
SMH,2022-05-28,3,3,0,0,3,1,0
SMH,2022-05-29,4,4,0,0,4,2,0
SMH,2022-05-30,10,10,0,0,10,5,0
SMH,2022-05-31,10,10,0,0,10,1,0
SMH,2022-06-01,12,12,1,1,11,4,0
SMH,2022-06-02,10,10,1,1,9,4,0
SMH,2022-06-03,14,13,2,2,12,3,0
SMH,2022-06-04,13,12,2,2,11,2,0
SMH,2022-06-05,11,10,2,2,9,0,0
SMH,2022-06-06,10,8,0,0,10,3,0
SMH,2022-06-07,13,10,0,0,13,5,0
SMH,2022-06-08,13,10,1,1,12,2,0
SMH,2022-06-09,12,8,0,0,12,3,0
SMH,2022-06-10,12,9,0,0,12,2,0
SMH,2022-06-11,9,6,0,0,9,0,0
SMH,2022-06-12,7,4,0,0,7,0,0
SMH,2022-06-13,9,6,0,0,9,6,0
SMH,2022-06-14,11,8,1,1,10,0,0
SMH,2022-06-15,11,8,2,2,9,3,0
SMH,2022-06-16,14,10,1,1,13,3,0
SMH,2022-06-17,16,12,0,0,16,4,0
SMH,2022-06-18,14,11,0,0,14,1,0
SMH,2022-06-19,9,7,0,0,9,0,0
SMH,2022-06-20,8,6,0,0,8,3,0
SMH,2022-06-21,10,8,0,0,10,2,0
SMH,2022-06-22,13,10,0,0,13,4,0
SMH,2022-06-23,15,13,1,1,14,3,0
SMH,2022-06-24,14,11,1,1,13,5,0
SMH,2022-06-25,12,10,1,1,11,1,0
SMH,2022-06-26,9,7,1,1,8,2,0
SMH,2022-06-27,15,13,1,1,14,5,0
SMH,2022-06-28,19,13,2,2,17,6,0
SMH,2022-06-29,18,14,2,2,16,2,0
SMH,2022-06-30,16,11,2,2,14,3,0
SMH,2022-07-01,14,11,1,1,13,2,0
SMH,2022-07-02,14,12,1,1,13,1,0
SMH,2022-07-03,12,10,1,1,11,0,0
SMH,2022-07-04,14,12,1,1,13,3,0
SMH,2022-07-05,14,12,0,0,14,2,0
SMH,2022-07-06,16,14,0,0,16,5,0
SMH,2022-07-07,18,16,1,1,17,8,0
SMH,2022-07-08,21,18,1,1,20,2,0
SMH,2022-07-09,15,11,1,1,14,1,0
SMH,2022-07-10,15,12,0,0,15,3,0
SMH,2022-07-11,17,13,0,0,17,7,0
SMH,2022-07-12,17,14,0,0,17,4,0
SMH,2022-07-13,18,13,1,1,17,0,0
SMH,2022-07-14,15,12,2,2,13,3,0
SMH,2022-07-15,17,12,1,1,16,5,0
SMH,2022-07-16,17,12,1,1,16,1,0
SMH,2022-07-17,14,10,1,1,13,1,0
SMH,2022-07-18,9,6,1,1,8,1,0
SMH,2022-07-19,11,8,1,1,10,3,0
SMH,2022-07-20,11,9,1,1,10,1,0
SMH,2022-07-21,13,10,1,1,12,6,0
SMH,2022-07-22,17,14,1,1,16,5,0
SMH,2022-07-23,16,13,1,1,15,5,0
